Frame: 2
 1.001160e+00 -5.437758e-03 -8.041997e+00
 1.004595e-03 1.002906e+00 2.658523e+02
 0 0 1
Frame: 212
 1.001036e+00 -7.370847e-03 -6.026913e+00
 2.864000e-04 1.002147e+00 -2.622761e+02
 0 0 1
Frame: 213
 1.000865e+00 -6.503358e-03 -7.967044e+00
 -1.095315e-04 1.003342e+00 2.657966e+02
 0 0 1
Frame: 214
 1.001044e+00 -5.845822e-03 -6.971243e+00
 1.672716e-04 1.001621e+00 -2.619761e+02
 0 0 1
Frame: 215
 1.001380e+00 -4.714398e-03 -7.692112e+00
 -2.578897e-04 1.002887e+00 2.664068e+02
 0 0 1
Frame: 216
 1.000428e+00 -8.253508e-03 -4.372850e+00
 3.061748e-04 1.001732e+00 -2.621614e+02
 0 0 1
Frame: 217
 1.001521e+00 -4.415919e-03 -6.872019e+00
 -5.460756e-04 1.003568e+00 2.667173e+02
 0 0 1
Frame: 218
 1.000919e+00 -5.931034e-03 -5.549365e+00
 -1.359496e-04 1.002579e+00 -2.623120e+02
 0 0 1
Frame: 219
 1.001305e+00 -6.088171e-03 -7.662542e+00
 -8.741932e-05 1.002167e+00 2.663363e+02
 0 0 1
Frame: 220
 1.000513e+00 -4.785321e-03 -6.074194e+00
 -3.171896e-04 1.003586e+00 -2.626351e+02
 0 0 1
Frame: 221
 1.001387e+00 -8.285887e-03 -6.446050e+00
 -2.911413e-05 1.002796e+00 2.659220e+02
 0 0 1
Frame: 222
 1.001025e+00 -5.974940e-03 -6.173529e+00
 1.709210e-04 1.002794e+00 -2.625353e+02
 0 0 1
Frame: 223
 1.000943e+00 -3.629284e-03 -7.639397e+00
 -2.190804e-04 1.002632e+00 2.663578e+02
 0 0 1
Frame: 224
 1.001075e+00 -7.955537e-03 -4.859160e+00
 5.609418e-04 1.001944e+00 -2.622012e+02
 0 0 1
Frame: 225
 1.000834e+00 -7.191524e-03 -6.677230e+00
 3.373308e-04 1.002847e+00 2.661165e+02
 0 0 1
Frame: 226
 1.000653e+00 -5.905464e-03 -4.881318e+00
 -4.773389e-04 1.002087e+00 -2.620391e+02
 0 0 1
Frame: 227
 1.000959e+00 -3.775158e-03 -7.674088e+00
 -1.118677e-03 1.002809e+00 2.668050e+02
 0 0 1
Frame: 228
 1.001375e+00 -3.958866e-03 -5.892502e+00
 -7.673259e-04 1.003719e+00 -2.619753e+02
 0 0 1
Frame: 229
 1.001527e+00 -6.880754e-03 -6.800340e+00
 2.743762e-04 1.002386e+00 2.661452e+02
 0 0 1
Frame: 230
 1.000806e+00 -6.047343e-03 -5.807048e+00
 1.882661e-04 1.004117e+00 -2.630269e+02
 0 0 1
Frame: 231
 1.001744e+00 -6.464410e-03 -7.614397e+00
 1.767003e-04 1.003843e+00 2.662057e+02
 0 0 1
Frame: 232
 1.001213e+00 -5.724857e-03 -5.615040e+00
 1.233003e-04 1.002951e+00 -2.626141e+02
 0 0 1
Frame: 233
 1.000908e+00 -2.916687e-03 -8.098166e+00
 -1.701814e-03 1.001937e+00 2.667404e+02
 0 0 1
Frame: 234
 1.001177e+00 -4.865148e-03 -6.106026e+00
 -1.285695e-03 1.003461e+00 -2.619777e+02
 0 0 1
Frame: 235
 1.000999e+00 -6.641201e-03 -7.680031e+00
 -4.121165e-04 1.003529e+00 2.663270e+02
 0 0 1
Frame: 236
 1.000920e+00 -4.249877e-03 -6.555607e+00
 -1.354421e-04 1.003125e+00 -2.625296e+02
 0 0 1
Frame: 237
 1.001228e+00 -9.444939e-03 -7.725652e+00
 1.805113e-03 1.003682e+00 2.653408e+02
 0 0 1
Frame: 238
 1.000651e+00 -1.197652e-02 -4.685610e+00
 3.479585e-03 1.002452e+00 -2.640266e+02
 0 0 1
Frame: 239
 1.001232e+00 -7.856502e-03 -7.777044e+00
 2.273029e-03 1.003148e+00 2.652106e+02
 0 0 1
Frame: 240
 1.000800e+00 -5.593521e-03 -5.967663e+00
 1.342841e-03 1.002994e+00 -2.631509e+02
 0 0 1
Frame: 241
 1.000994e+00 -1.038488e-02 -6.838033e+00
 1.398721e-03 1.002143e+00 2.658068e+02
 0 0 1
Frame: 242
 1.001006e+00 -5.495149e-03 -6.096009e+00
 1.558329e-03 1.003533e+00 -2.637720e+02
 0 0 1
Frame: 243
 9.985835e-01 -1.065563e-02 -6.957838e+00
 3.653858e-05 1.000906e+00 2.661030e+02
 0 0 1
Frame: 244
 1.001487e+00 -6.491891e-03 -5.550789e+00
 2.349825e-03 1.004351e+00 -2.641091e+02
 0 0 1
Frame: 245
 1.001301e+00 -1.050014e-02 -6.739828e+00
 1.971388e-03 1.002697e+00 2.653927e+02
 0 0 1
Frame: 246
 1.001050e+00 -5.907825e-03 -5.555474e+00
 1.533222e-03 1.003399e+00 -2.634561e+02
 0 0 1
Frame: 247
 1.001179e+00 -8.451336e-03 -7.233965e+00
 1.128312e-04 1.002510e+00 2.661684e+02
 0 0 1
Frame: 248
 1.000971e+00 -3.246506e-03 -6.983971e+00
 -2.596426e-04 1.003003e+00 -2.624169e+02
 0 0 1
Frame: 249
 1.001130e+00 -8.538333e-03 -5.982764e+00
 -8.408344e-05 1.003702e+00 2.663471e+02
 0 0 1
Frame: 250
 1.000875e+00 -4.204196e-03 -7.438978e+00
 -6.936182e-04 1.002168e+00 -2.618570e+02
 0 0 1
Frame: 251
 1.000903e+00 -2.753001e-03 -8.059923e+00
 -2.278351e-03 1.003067e+00 2.673221e+02
 0 0 1
Frame: 252
 1.001101e+00 -1.008205e-03 -7.727071e+00
 -2.903411e-03 1.003430e+00 -2.611944e+02
 0 0 1
Frame: 253
 1.001285e+00 -2.444683e-03 -6.820436e+00
 -2.418820e-03 1.003803e+00 2.674905e+02
 0 0 1
Frame: 254
 1.000910e+00 -1.718026e-03 -6.667064e+00
 -2.522182e-03 1.003627e+00 -2.615145e+02
 0 0 1
Frame: 255
 1.001724e+00 -4.771192e-03 -7.154500e+00
 -1.933676e-03 1.002993e+00 2.674578e+02
 0 0 1
Frame: 256
 1.001394e+00 -3.024212e-03 -6.004222e+00
 -1.000386e-03 1.004596e+00 -2.624404e+02
 0 0 1
Frame: 257
 1.000997e+00 -6.262621e-03 -6.918240e+00
 -6.553608e-04 1.002578e+00 2.668146e+02
 0 0 1
Frame: 258
 1.001283e+00 -9.095106e-04 -7.154558e+00
 -2.265030e-03 1.004193e+00 -2.616496e+02
 0 0 1
Frame: 259
 1.001386e+00 -6.715524e-03 -7.013995e+00
 -1.133582e-03 1.002164e+00 2.671868e+02
 0 0 1
Frame: 260
 1.001524e+00 -4.403705e-03 -6.555884e+00
 -4.408920e-04 1.003618e+00 -2.622853e+02
 0 0 1
Frame: 261
 1.000841e+00 -6.297498e-03 -7.492413e+00
 -2.549137e-04 1.002593e+00 2.662534e+02
 0 0 1
Frame: 262
 1.001241e+00 -5.135609e-03 -5.702206e+00
 -4.857466e-04 1.003260e+00 -2.620755e+02
 0 0 1
Frame: 263
 1.001435e+00 -6.884581e-03 -7.016442e+00
 -2.119462e-05 1.003524e+00 2.659978e+02
 0 0 1
Frame: 264
 1.000765e+00 -7.653740e-03 -5.373902e+00
 1.030417e-03 1.002956e+00 -2.630392e+02
 0 0 1
Frame: 265
 1.001386e+00 -6.396594e-03 -7.663423e+00
 1.441172e-03 1.003964e+00 2.653601e+02
 0 0 1
Frame: 266
 1.000763e+00 -7.439473e-03 -5.884234e+00
 1.006532e-03 1.002764e+00 -2.630096e+02
 0 0 1
Frame: 267
 1.001267e+00 -9.611382e-03 -6.808556e+00
 1.033868e-03 1.002722e+00 2.656347e+02
 0 0 1
Frame: 268
 1.001581e+00 -6.616559e-03 -6.152402e+00
 9.587562e-04 1.003822e+00 -2.634644e+02
 0 0 1
Frame: 269
 1.001582e+00 -8.640309e-03 -7.348810e+00
 1.222583e-03 1.002916e+00 2.653483e+02
 0 0 1
Frame: 270
 1.000724e+00 -7.407257e-03 -5.634184e+00
 1.272017e-03 1.001564e+00 -2.628454e+02
 0 0 1
Frame: 271
 1.001578e+00 -3.659031e-03 -7.925459e+00
 -7.106127e-04 1.003315e+00 2.665117e+02
 0 0 1
Frame: 272
 1.001849e+00 -1.936019e-03 -7.426138e+00
 -2.549757e-03 1.003850e+00 -2.616571e+02
 0 0 1
Frame: 273
 1.001082e+00 -3.087132e-03 -7.919387e+00
 -3.492242e-03 1.003069e+00 2.676201e+02
 0 0 1
Frame: 274
 1.001546e+00 -5.504615e-05 -8.038344e+00
 -4.118895e-03 1.002753e+00 -2.605266e+02
 0 0 1
Frame: 275
 1.001081e+00 8.318627e-04 -7.338658e+00
 -4.731762e-03 1.002377e+00 2.684681e+02
 0 0 1
Frame: 276
 1.001200e+00 -3.742394e-03 -5.651714e+00
 -2.548892e-03 1.003883e+00 -2.617305e+02
 0 0 1
Frame: 277
 1.001436e+00 -1.629603e-03 -7.665358e+00
 -1.435465e-03 1.002768e+00 2.668751e+02
 0 0 1
Frame: 278
 1.001278e+00 -7.650009e-03 -4.414905e+00
 -8.495710e-04 1.004573e+00 -2.628628e+02
 0 0 1
Frame: 279
 1.001354e+00 -6.614405e-03 -7.231471e+00
 8.218272e-04 1.001679e+00 2.657952e+02
 0 0 1
Frame: 280
 1.001150e+00 -8.699807e-03 -5.150750e+00
 1.164027e-03 1.003925e+00 -2.633963e+02
 0 0 1
Frame: 281
 1.001901e+00 -6.153987e-03 -7.486586e+00
 1.608659e-03 1.003346e+00 2.653394e+02
 0 0 1
Frame: 282
 1.001251e+00 -7.823749e-03 -5.205642e+00
 1.418522e-03 1.003224e+00 -2.635176e+02
 0 0 1
Frame: 283
 1.001684e+00 -4.726896e-03 -8.081425e+00
 4.210992e-04 1.004090e+00 2.655702e+02
 0 0 1
Frame: 284
 1.002544e+00 -5.301094e-03 -5.771575e+00
 -1.064583e-03 1.005070e+00 -2.630475e+02
 0 0 1
Frame: 285
 1.001299e+00 -4.189406e-03 -7.012607e+00
 -7.816597e-04 1.003384e+00 2.663242e+02
 0 0 1
Frame: 286
 1.001378e+00 -3.805269e-03 -6.318848e+00
 -7.063808e-04 1.002026e+00 -2.620426e+02
 0 0 1
Frame: 287
 1.001495e+00 -7.142888e-03 -7.471204e+00
 5.884154e-05 1.004753e+00 2.656416e+02
 0 0 1
Frame: 288
 1.000911e+00 -6.183909e-03 -5.624854e+00
 2.600836e-04 1.002385e+00 -2.628415e+02
 0 0 1
Frame: 289
 1.001966e+00 -4.527905e-03 -7.427008e+00
 1.557168e-04 1.003632e+00 2.660056e+02
 0 0 1
Frame: 290
 1.001786e+00 -6.622089e-03 -5.678226e+00
 5.613571e-04 1.004582e+00 -2.636431e+02
 0 0 1
Frame: 291
 1.001847e+00 -4.679840e-03 -7.353096e+00
 4.989786e-05 1.003113e+00 2.662515e+02
 0 0 1
Frame: 292
 1.002129e+00 -5.784625e-03 -5.795048e+00
 -2.876164e-04 1.003995e+00 -2.626742e+02
 0 0 1
Frame: 293
 1.001446e+00 -3.612141e-03 -7.262352e+00
 -6.747641e-04 1.003022e+00 2.661842e+02
 0 0 1
Frame: 294
 1.001292e+00 -4.562068e-03 -5.795054e+00
 -2.259457e-03 1.002728e+00 -2.614228e+02
 0 0 1
Frame: 295
 1.001450e+00 6.029358e-03 -8.117283e+00
 -4.947659e-03 1.004529e+00 2.685311e+02
 0 0 1
Frame: 296
 1.001260e+00 -2.711798e-03 -6.019661e+00
 -3.198598e-03 1.003162e+00 -2.611183e+02
 0 0 1
Frame: 297
 1.001335e+00 -3.027386e-03 -7.683498e+00
 -2.551588e-03 1.003464e+00 2.674364e+02
 0 0 1
Frame: 298
 1.001484e+00 -4.097825e-03 -6.879446e+00
 -5.173063e-05 1.004302e+00 -2.631287e+02
 0 0 1
Frame: 299
 1.001717e+00 -7.623394e-03 -6.656021e+00
 1.029610e-03 1.004251e+00 2.654305e+02
 0 0 1
Frame: 300
 0 0 0
 0 0 0
 0 0 0
